Property_ID,Included_SPF_analysis,Excluded_SPF_analysis_reason,Whole_dataset_start,Whole_dataset_end,Whole_dataset_duration_days,Cleansed_dataset_start,Cleansed_dataset_end,Cleansed_dataset_duration_days,Selected_window_start,Selected_window_end,Max_quality_score_selected_window,Mean_quality_score_selected_window,SPFH2_selected_window,SPFH3_selected_window,SPFH4_selected_window,Whole_System_Energy_Consumed_selected_window,HP_Energy_Output_selected_window,IH_Energy_Consumed_selected_window,BUH_Energy_Consumed_selected_window,CP_Energy_Consumed_selected_window,Boiler_Energy_Output_selected_window,Difference_SPFH2_SCOP,Proportional_difference_SPFH2_SCOP,Ratio_SPFH2_SCOP,Mean_annual_SH_flow_temp_selected_window,Mean_annual_HW_flow_temp_selected_window,Mean_annual_Return_temp_selected_window,Winter_mean_SH_flow_temp_selected_window,Winter_mean_return_temp_selected_window,Max_SH_flow_temp_selected_window,Flow_>65C_flag_selected_window,Proportion_flow_>65C_selected_window,Temp_cleaning_outcome,SW_proportion_complete_Whole_System_Energy_Consumed,SW_proportion_complete_HP_Energy_Output,SW_proportion_complete_IH_Energy_Consumed,SW_proportion_complete_BUH_Energy_Consumed,SW_proportion_complete_CP_Energy_Consumed,SW_proportion_complete_Boiler_Energy_Output,Acceptable_windows_count,Acceptable_windows_SPFH2_mean,Acceptable_windows_SPFH2_std,Acceptable_windows_SPFH2_median,Acceptable_windows_SPFH3_mean,Acceptable_windows_SPFH3_std,Acceptable_windows_SPFH3_median,Acceptable_windows_SPFH4_mean,Acceptable_windows_SPFH4_std,Acceptable_windows_SPFH4_median,Included_coldest_day_analysis,Coldest_day_start,Coldest_day_COPH4,Coldest_day_External_Air_Temp_mean,Coldest_day_External_Air_Temp_max,Coldest_day_External_Air_Temp_min,Coldest_day_Internal_Air_Temp_mean,Coldest_day_Internal_Air_Temp_max,Coldest_day_Internal_Air_Temp_min,Coldest_day_Whole_System_Energy_Consumed,Coldest_day_HP_Energy_Output,Coldest_day_IH_Energy_Consumed,Coldest_day_BUH_Energy_Consumed,Coldest_day_CP_Energy_Consumed,Coldest_day_Boiler_Energy_Output,CD_proportion_complete_Whole_System_Energy_Consumed,CD_proportion_complete_HP_Energy_Output,CD_proportion_complete_IH_Energy_Consumed,CD_proportion_complete_BUH_Energy_Consumed,CD_proportion_complete_CP_Energy_Consumed,CD_proportion_complete_Boiler_Energy_Output
EOH0819,TRUE,,06/05/2021 17:48,28/09/2023 23:58,875.26,06/05/2021 17:48,28/09/2023 23:56,875.26,28/09/2022,28/09/2023,3.3,1.373,2.641,2.641,2.641,877.37,2316.76,0,0,0,2665.28,,,,38.39,38.39,31.4,38.68,32.3,57.07,FALSE,0,sensor swaps not checked,0.994,0.994,,,0.994,0.954,41,2.64,0,2.64,2.64,0,2.64,2.64,0,2.64,FALSE,17/01/2023 00:00,1.46,-2.72,0.88,-5.9,10.4,10.75,10.16,3.42,4.99,0,0,0,34.67,1,1,,,1,0.985
EOH0822,FALSE,Quality score outside threshold,23/04/2021 08:58,04/07/2023 15:22,802.27,23/04/2021 09:00,04/07/2023 15:20,802.26,27/12/2021,27/12/2022,5,2.91,2.668,2.621,2.526,3802.01,9501.52,103.83,0,137.5,,,,,34.13,36.45,30.84,36.81,33.63,54.9,FALSE,0,cleaned,0.245,0.245,0.245,,0.245,,0,,,,,,,,,,TRUE,08/03/2023 00:00,2.307,-1.89,2.66,-6.82,19.85,21.84,18.54,25.09,56.22,1.66,0,0.82,,1,1,1,,1,
EOH0830,FALSE,Less than 1yr data available,26/08/2021 17:00,25/08/2022 23:58,364.29,26/08/2021 17:02,25/08/2022 23:56,364.29,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,28/11/2021 00:00,3.67,0.35,3.2,-2.78,18.62,20.75,16.28,21.15,77.63,0,0,0.5,,1,1,1,,1,
EOH0836,TRUE,,30/09/2021 15:52,13/09/2023 09:36,712.74,30/09/2021 15:54,13/09/2023 09:34,712.74,14/10/2021,14/10/2022,3,0.515,3.58,3.234,3,3027.87,8707.18,176.46,200,219.03,,-0.01,-0.29,1,39.46,44.59,31.43,42,34.38,65.55,TRUE,0.00428,cleaned,0.823,0.823,0.823,0.823,0.823,,272,4.84,1.362,4.183,4.132,0.987,3.656,3.661,0.781,3.289,TRUE,13/12/2022 00:00,2.28,-5.52,-2.97,-7.94,16.44,18.66,14.09,36.5,75.97,0,7.24,1.58,,1,1,1,1,1,
EOH0837,TRUE,,14/05/2021 11:58,06/07/2023 11:48,782.99,14/05/2021 12:00,06/07/2023 11:46,782.99,15/11/2021,15/11/2022,1,0.001,2.508,2.481,2.327,5109.54,11803.72,87.1,0,316.65,,-0.692,-21.61,1.28,38.89,41.44,35.67,41.4,37.74,56.34,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,417,2.701,0.231,2.54,2.65,0.206,2.504,2.474,0.181,2.342,TRUE,16/01/2023 00:00,2.499,-2.4,0.27,-5.71,18.06,18.69,17.33,38.28,91.23,4.43,0,1.89,,1,1,0.999,,1,
EOH0851,TRUE,,15/10/2021 10:46,28/09/2023 23:58,713.55,15/10/2021 10:46,28/09/2023 23:56,713.55,09/07/2022,09/07/2023,1,0.027,2.912,2.888,2.844,2262.28,6405.62,28.61,0,34.06,,-0.668,-18.65,1.23,35.11,39.02,32.48,36.83,33.89,55.27,FALSE,0,cleaned,0.972,0.972,0.972,,0.972,,316,2.858,0.065,2.885,2.833,0.064,2.859,2.789,0.064,2.815,TRUE,13/12/2022 00:00,2.347,-1.35,1.62,-4.46,13.4,14.25,12.38,16.16,37.91,0,0,0.35,,1,1,1,,1,
EOH0856,TRUE,,12/08/2021 11:52,29/09/2023 00:00,777.51,12/08/2021 11:52,28/09/2023 23:58,777.5,13/08/2021,13/08/2022,3.3,0.179,3.176,3.15,3.066,5337.44,16303.74,62.19,0,142.35,,-0.634,-16.63,1.2,40.22,42.61,37.21,40.89,37.71,61.33,FALSE,0,cleaned,0.952,0.952,0.952,,0.952,,310,3.292,0.05,3.306,3.135,0.022,3.131,3.03,0.023,3.025,TRUE,08/03/2023 00:00,2.646,-1.65,2.71,-7.5,18.36,20.07,15.5,39.26,103.72,0.18,0,0.97,,1,1,1,,1,
EOH0857,TRUE,,13/08/2021 10:18,28/09/2023 23:58,776.57,13/08/2021 10:20,28/09/2023 23:56,776.57,19/09/2021,19/09/2022,2,0.001,3.08,3.08,3.018,3943.86,11903.47,0,0,78.72,,-0.31,-9.15,1.1,38.07,42.43,35.6,41.2,38.51,76.9,TRUE,0.00044,cleaned,0.999,0.999,,,0.999,,391,3.023,0.038,3.005,3.023,0.038,3.005,2.963,0.038,2.944,TRUE,12/12/2022 00:00,2.232,-3.87,-0.32,-5.95,19.14,20.9,17.31,34.19,76.3,0,0,0.4,,1,1,,,1,
EOH0859,TRUE,,23/06/2021 08:40,29/09/2023 00:00,827.64,23/06/2021 08:40,28/09/2023 23:58,827.64,25/04/2022,25/04/2023,2,0.001,2.709,2.653,2.614,5544.76,14315.87,178.99,0,81.8,,-1.101,-28.89,1.41,49.22,50.37,44.26,49.81,44.05,63.19,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,416,2.774,0.076,2.744,2.703,0.065,2.685,2.658,0.058,2.644,TRUE,15/12/2022 00:00,2.077,-2.21,1.79,-5.41,15.12,16.06,14.41,53.34,110.25,0.56,0,0.67,,1,1,1,,1,
EOH0876,TRUE,,15/09/2021 10:42,29/09/2023 00:00,743.55,15/09/2021 10:44,28/09/2023 23:58,743.55,29/09/2021,29/09/2022,2,0.002,2.941,2.941,2.941,2559.38,7526.42,0,0,0,,-0.709,-19.43,1.24,37.09,42.37,31.04,41.57,35.72,76.84,TRUE,0.00031,cleaned,0.998,0.998,,,0.998,,337,2.755,0.087,2.712,2.755,0.087,2.712,2.755,0.087,2.712,TRUE,13/12/2022 00:00,2.513,-6.42,-2.6,-8.37,17.6,17.82,17.38,30.04,75.5,0,0,0,,1,1,,,1,
EOH0889,TRUE,,06/07/2021 15:40,28/09/2023 23:58,814.35,06/07/2021 15:42,28/09/2023 23:56,814.34,01/03/2022,01/03/2023,1,0.011,2.626,2.578,2.578,2473.7,6305.85,72.51,0,0,,-0.954,-26.64,1.36,47.8,41.78,44.46,42.01,39.64,59.65,FALSE,0,cleaned,0.989,0.989,0.989,,0.989,,317,2.51,0.119,2.466,2.46,0.121,2.408,2.46,0.121,2.408,TRUE,17/01/2023 00:00,2.313,-4.13,-0.41,-7.27,18.96,19.57,18.39,25.99,60.13,0,0,0,,1,1,1,,1,
EOH0894,TRUE,,17/09/2021 15:42,28/09/2023 23:58,741.34,17/09/2021 15:44,28/09/2023 23:56,741.34,12/12/2021,12/12/2022,2,0.156,2.615,2.565,2.42,4746.74,11349.51,53.11,85.49,267.4,,-0.845,-24.43,1.32,39.64,50.84,31.81,48.3,42.25,68.87,TRUE,0.00626,cleaned,0.919,0.919,0.918,0.918,0.919,,300,2.546,0.071,2.523,2.494,0.072,2.47,2.364,0.064,2.345,TRUE,13/12/2022 00:00,1.963,-5.52,-2.97,-7.94,14.92,16.68,12.86,48.4,80.63,3.3,11.08,1.18,,1,1,1,1,1,
EOH0896,TRUE,,08/06/2021 15:00,29/09/2023 00:00,842.38,08/06/2021 15:02,28/09/2023 23:58,842.37,03/08/2022,03/08/2023,2,0.001,3.26,3.192,3.16,3718.22,11638.81,110.82,0,37.16,,-0.55,-14.44,1.17,36.87,40.43,33.14,39.07,35.22,59.38,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,474,3.218,0.042,3.227,3.158,0.033,3.161,3.129,0.03,3.132,TRUE,15/12/2022 00:00,2.342,-4.15,-1.65,-7.51,17.88,19.12,16.97,47.54,111.33,0,0,0.39,,0.915,0.915,0.915,,0.915,
EOH0901,TRUE,,16/11/2021 14:50,25/09/2023 08:00,677.72,01/12/2021 00:00,25/09/2023 07:58,663.33,14/06/2022,14/06/2023,3,0.379,2.561,2.561,2.53,7437.06,18812.87,0,0,90.85,,-1.349,-34.5,1.53,52.61,52.03,46.35,51.57,44.96,75.62,TRUE,0.00435,cleaned,0.842,0.842,,,0.842,,268,2.609,0.06,2.579,2.609,0.06,2.579,2.576,0.058,2.547,TRUE,14/12/2022 00:00,2.286,-3.67,-1.91,-5.29,18.8,20.39,17.7,70.66,161.52,0,0,0.75,,1,1,,,1,
EOH0904,FALSE,SPF outside threshold,20/04/2021 14:22,22/07/2023 17:04,823.11,20/04/2021 14:24,22/07/2023 17:02,823.11,30/04/2021,30/04/2022,3.3,1.615,0.906,0.906,0.836,2776.96,2321.88,0,0,214.59,2286.01,,,,33.31,33.31,30.39,34.62,32.25,52.26,FALSE,0,cleaned,0.999,0.999,,,1,0.854,66,0.898,0.003,0.897,0.898,0.003,0.897,0.826,0.003,0.825,FALSE,16/01/2023 00:00,0.044,-2.4,0.27,-5.71,18.48,18.86,17.97,1.77,0.08,0,0,1.53,29.75,1,1,,,1,1
EOH0905,TRUE,,19/03/2021 11:32,29/09/2023 00:00,923.52,19/03/2021 11:34,28/09/2023 23:58,923.52,01/05/2021,01/05/2022,3.3,1.105,1.645,1.645,1.407,1138.77,1602.53,0,0,164.44,3928,-1.315,-44.43,1.8,42,42,39.05,43.23,40.58,57.82,FALSE,0,cleaned,0.999,1,,,1,0.97,498,1.755,0.172,1.677,1.755,0.172,1.677,1.505,0.159,1.438,FALSE,08/03/2023 00:00,1.236,-1.89,2.66,-6.82,16.21,19.19,15.03,4.71,5.83,0,0,1.26,31.64,1,1,,,1,0.969
EOH0918,FALSE,Quality score outside threshold,29/11/2021 16:24,26/09/2023 15:14,665.95,29/11/2021 16:24,26/09/2023 15:12,665.95,07/01/2022,07/01/2023,4,2.242,2.927,2.927,2.889,3568.64,10310.29,0,0,46.48,,,,,40.07,40.42,33.34,40.77,34.95,61.14,TRUE,0.00005,cleaned,0.253,0.253,,,0.253,,90,2.929,0.004,2.93,2.929,0.004,2.93,2.89,0.004,2.89,TRUE,16/01/2023 00:00,2.491,-2.4,0.27,-5.71,17.68,19.68,15.7,31.57,78.64,0,0,0.52,,1,1,,,1,
EOH0922,TRUE,,06/07/2021 12:08,27/09/2023 00:38,812.52,06/07/2021 12:10,27/09/2023 00:36,812.52,14/07/2021,14/07/2022,2,0.001,3.069,3.069,3.029,3871.27,11725.85,0,0,50.03,,-0.321,-9.48,1.1,40.25,42.24,37.01,42.44,38.98,77.14,TRUE,0.00018,cleaned,0.999,0.999,,,0.999,,408,3.052,0.021,3.063,3.052,0.021,3.063,3.017,0.02,3.028,TRUE,13/12/2022 00:00,2.121,-6.42,-2.6,-8.37,16.8,17.36,16.47,59.32,125.84,0,0,0.6,,1,1,,,1,
EOH0923,TRUE,,17/05/2021 16:26,29/09/2023 00:00,864.32,17/05/2021 16:26,28/09/2023 23:58,864.31,07/09/2022,07/09/2023,3.1,0,2.753,2.753,2.464,1436.39,3539.96,0,0,150.32,8109.64,,,,35.93,35.93,32.13,34.62,31.99,59.26,FALSE,0,cleaned,0.999,0.999,,,0.999,0.991,278,2.724,0.035,2.728,2.724,0.035,2.728,2.466,0.032,2.461,FALSE,13/12/2022 00:00,0.12,-5.52,-2.97,-7.94,15.28,16.88,13.11,1.82,0.22,0,0,1.57,150.75,1,1,,,1,1
EOH0930,TRUE,,10/08/2021 09:58,28/09/2023 23:58,779.58,10/08/2021 10:00,28/09/2023 23:58,779.58,28/08/2022,28/08/2023,3,0.788,2.421,2.421,2.279,2446.68,5576.16,0,0,143.36,10344.64,-0.539,-18.21,1.22,41.31,41.31,34.18,42.24,37.18,52.96,FALSE,0,cleaned,0.725,0.725,,,0.725,0.72,224,2.441,0.038,2.434,2.441,0.038,2.434,2.302,0.039,2.295,FALSE,13/12/2022 00:00,0.015,-5.52,-2.97,-7.94,20.1,21.44,17.99,3.36,0.05,0,0,1.42,130.33,1,1,,,1,1
EOH0934,TRUE,,10/02/2021 14:32,29/09/2023 00:00,960.39,11/02/2021 00:00,28/09/2023 23:58,960,15/10/2021,15/10/2022,1,0.001,2.84,2.806,2.806,5372.03,14971.24,100.19,0,0,,-0.58,-16.96,1.2,36.27,39.92,32.89,39.66,35.79,59.6,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,571,2.783,0.06,2.81,2.737,0.07,2.77,2.737,0.07,2.77,TRUE,15/12/2022 00:00,1.948,-3.75,-0.11,-6.6,18.69,19.12,18.31,64.1,115.72,9.13,0,0,,1,1,1,,1,
EOH0937,TRUE,,14/09/2021 14:32,29/09/2023 00:00,744.39,14/09/2021 14:32,28/09/2023 23:58,744.39,21/07/2022,21/07/2023,2,0.079,2.843,2.841,2.818,3746.37,10553.11,2.93,0,31.02,,-0.667,-19.01,1.23,40.65,46.16,32.75,44.47,36.53,62.15,FALSE,0,cleaned,0.943,0.943,0.943,,0.943,,64,2.839,0.003,2.839,2.838,0.002,2.838,2.815,0.002,2.814,TRUE,13/12/2022 00:00,2.124,-6.42,-2.6,-8.37,13.05,15.11,11.47,30.21,64.17,0,0,0.31,,1,1,1,,1,
EOH0943,TRUE,,14/04/2021 08:38,28/09/2023 23:58,897.64,14/04/2021 08:40,28/09/2023 23:56,897.64,19/07/2022,19/07/2023,0,0,3.769,3.769,3.698,3414.2,12627.25,0,0,64.13,,0.139,3.84,0.96,36.09,39.35,33.86,38.57,35.8,77.66,TRUE,0.00023,cleaned,1,1,,,1,,531,3.831,0.043,3.845,3.831,0.043,3.845,3.749,0.036,3.758,TRUE,13/12/2022 00:00,2.729,-1.35,1.62,-4.46,19.56,20.73,18.58,36.26,98.96,0,0,0.33,,1,1,,,1,
EOH0953,TRUE,,01/04/2021 13:02,23/08/2023 14:12,874.05,01/04/2021 13:02,23/08/2023 14:10,874.05,31/10/2021,31/10/2022,2,0.015,2.694,2.694,2.694,4150.12,11180.59,0,0,0,,-0.956,-26.19,1.35,38.17,46.62,33.4,47.42,42.66,74.38,TRUE,0.00336,cleaned,0.985,0.985,,,0.985,,469,2.684,0.093,2.699,2.684,0.093,2.699,2.684,0.093,2.699,TRUE,13/12/2022 00:00,1.924,-7.3,-5.2,-10.29,18.86,20.5,17.18,40.06,77.07,0,0,0,,1,1,,,1,
EOH0955,FALSE,Less than 1yr data available,13/12/2021 14:42,15/09/2022 14:46,276,11/07/2022 08:32,15/09/2022 14:46,66.26,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,0,0,,,,
EOH0957,TRUE,,05/08/2021 11:10,12/09/2023 08:16,767.88,05/08/2021 11:12,12/09/2023 08:14,767.88,29/07/2022,29/07/2023,1,0.001,3.339,3.231,3.096,9257.69,28253.74,411.92,0,384.28,,0.099,3.06,0.97,41.51,44.7,35.19,44.13,37.77,60.98,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,403,3.321,0.022,3.329,3.23,0.013,3.23,3.096,0.012,3.096,TRUE,13/12/2022 00:00,2.154,-5.52,-2.97,-7.94,,,,97.52,192.6,17.47,0,2.37,,1,1,1,,1,
EOH0958,FALSE,Less than 1yr data available,31/03/2021 12:48,11/01/2022 23:58,286.47,31/03/2021 12:48,11/01/2022 23:56,286.46,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,17/04/2021 00:00,2.3,0.07,0.14,-0.01,,,,14.65,33.71,0,0,0.02,,1,1,,,1,
EOH0963,TRUE,,21/05/2021 11:24,29/09/2023 00:00,860.53,21/05/2021 11:26,28/09/2023 23:58,860.52,25/05/2021,25/05/2022,0,0,3.407,3.379,3.188,8354.16,26543.44,91.94,0,472.13,,-0.173,-4.82,1.05,44.11,44.87,40.68,46.74,42.95,60.32,FALSE,0,cleaned,1,1,1,,1,,425,3.398,0.015,3.396,3.37,0.015,3.368,3.211,0.013,3.21,TRUE,13/12/2022 00:00,2.311,-1.35,1.62,-4.46,21.8,24.75,19.93,40.78,92.89,1.37,0,1.21,,1,1,1,,1,
EOH0975,TRUE,,23/09/2021 15:42,29/09/2023 00:00,735.35,23/09/2021 15:44,28/09/2023 23:58,735.34,14/11/2021,14/11/2022,1,0.002,3.445,3.32,2.787,3027.62,8309.2,129.61,0,485.94,,-0.365,-9.58,1.11,34.98,37.94,33.01,36.05,34.01,58.9,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,345,3.43,0.018,3.429,3.307,0.016,3.305,2.78,0.011,2.778,TRUE,13/12/2022 00:00,2.613,-1.35,1.62,-4.46,16.49,17.1,15.16,37.56,98.14,0,0,3.92,,1,1,1,,1,
EOH0979,TRUE,,28/05/2021 08:34,19/06/2023 09:02,752.02,28/05/2021 08:36,19/06/2023 09:00,752.02,29/05/2022,29/05/2023,2,0.003,2.91,2.807,2.807,2897.36,7976.54,155.86,0,0,,-0.44,-13.15,1.15,34.85,44.38,30.3,41.01,37.15,58.21,FALSE,0,cleaned,0.997,0.997,0.997,,0.997,,387,2.956,0.04,2.97,2.861,0.052,2.882,2.861,0.052,2.882,TRUE,17/01/2023 00:00,2.752,-2.27,0.11,-4.29,,,,30.35,81.36,2.17,0,0,,1,1,1,,1,
EOH0988,TRUE,,20/09/2021 15:26,28/09/2023 23:58,738.36,21/09/2021 00:00,28/09/2023 23:56,738,15/10/2021,15/10/2022,2,0.002,2.549,2.505,2.351,2897.94,6733.84,78.48,0,178,,-0.821,-24.35,1.32,35.01,39.57,32.92,36.98,34.54,62.38,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,372,2.43,0.063,2.392,2.381,0.064,2.344,2.224,0.066,2.185,TRUE,13/12/2022 00:00,1.806,-6.42,-2.6,-8.37,18.94,19.52,18.07,31.13,55.7,0.53,0,1.2,,1,1,1,,1,
EOH0991,TRUE,,21/06/2021 15:38,19/12/2022 21:58,546.26,21/06/2021 15:46,19/12/2022 21:56,546.26,02/07/2021,02/07/2022,2,0.007,2.354,2.236,2.216,4668.08,9940.73,402.36,0,42.98,,-0.926,-28.23,1.39,43.38,44.64,41.4,41.78,39.6,62.42,FALSE,0,cleaned,0.994,0.994,0.994,,0.994,,150,2.343,0.034,2.333,2.224,0.042,2.212,2.205,0.043,2.193,TRUE,13/12/2022 00:00,2.109,-1.6,0.49,-3.77,18.36,19.37,17.55,41.86,88.27,0,0,0.35,,1,1,1,,1,
EOH0999,FALSE,Quality score outside threshold,18/06/2021 15:42,28/09/2023 23:58,832.34,18/06/2021 15:44,28/09/2023 23:56,832.34,12/09/2022,12/09/2023,4,1.548,3.224,3.117,3.103,2378.27,7264.72,114.42,0,10.55,,,,,42.79,44.52,39.63,43.83,40.58,59.71,FALSE,0,cleaned,0.483,0.483,0.483,,0.483,,190,3.353,0.088,3.393,3.192,0.052,3.212,3.177,0.051,3.196,TRUE,15/12/2022 00:00,2.628,-2.04,1.2,-4.58,20.27,21.64,19.52,23.23,61.04,0,0,0.1,,1,1,1,,1,
EOH1000,TRUE,,17/05/2021 15:42,13/08/2023 12:30,817.87,18/05/2021 00:00,13/08/2023 12:30,817.52,27/05/2021,27/05/2022,3.3,1.283,2.454,2.454,2.173,830.28,1804.53,0,0,94.83,3935.97,-0.506,-17.11,1.21,44.23,44.23,40.74,45.86,43.18,57.55,FALSE,0,cleaned,0.851,0.852,,,0.852,0.834,10,2.461,0.004,2.461,2.461,0.004,2.461,2.18,0.004,2.181,FALSE,13/12/2022 00:00,0.215,-5.52,-2.97,-7.94,,,,1.65,0.36,0,0,1.45,70.06,1,1,,,1,1
EOH1003,TRUE,,06/04/2021 19:10,28/09/2023 23:58,905.2,08/04/2021 00:00,28/09/2023 23:58,904,30/06/2021,30/06/2022,3.3,0.281,3.129,3.129,3.09,3797.68,11736.72,0,0,46.76,6.52,-0.781,-19.97,1.25,39.11,39.11,35.09,39.41,35.38,61.33,FALSE,0,cleaned,0.999,0.999,,,0.999,0.999,410,3.176,0.043,3.184,3.176,0.043,3.184,3.136,0.041,3.143,FALSE,13/12/2022 00:00,2.215,-6.42,-2.6,-8.37,18.19,18.87,17.75,19.85,43.97,0,0,0.17,81.86,1,1,,,1,1
EOH1018,TRUE,,24/06/2021 18:16,28/09/2023 23:58,826.24,24/06/2021 18:18,28/09/2023 23:56,826.23,10/08/2022,10/08/2023,0,0,2.457,2.457,2.447,4376.54,10710.61,0,0,18.02,,-1.463,-37.31,1.6,43.78,54.29,38.05,49.17,45.04,72.94,TRUE,0.01162,cleaned,1,1,,,1,,458,2.414,0.1,2.458,2.414,0.1,2.458,2.403,0.099,2.448,TRUE,13/12/2022 00:00,2.067,-6.42,-2.6,-8.37,18.21,21.59,14.22,44.06,91.05,0,0,0.28,,1,1,,,1,
EOH1019,TRUE,,12/08/2021 12:58,29/09/2023 00:00,777.46,12/08/2021 13:00,28/09/2023 23:56,777.46,13/08/2021,13/08/2022,3.3,0.959,3.288,3.288,2.829,681.83,1929.11,0,0,95.05,4723.61,0.328,11.07,0.9,37.16,37.16,31.65,37.86,32.95,56.47,FALSE,0,cleaned,0.998,0.998,,,0.998,0.946,394,3.282,0.03,3.289,3.282,0.03,3.289,2.801,0.041,2.816,FALSE,13/12/2022 00:00,1.243,-5.52,-2.97,-7.94,13.39,15.3,11.61,4.37,5.43,0,0,1.25,72.34,0.93,0.93,,,0.932,0.918
EOH1022,TRUE,,17/11/2021 15:44,25/09/2023 09:04,676.72,17/11/2021 15:46,25/09/2023 09:02,676.72,12/09/2022,12/09/2023,3.3,1.712,3.271,3.271,3.271,504.02,1648.65,0,0,0,5710.45,,,,40.69,40.69,32.12,40.39,30.89,63.5,FALSE,0,cleaned,0.802,0.802,,,0.802,0.802,2,3.27,0.001,3.27,3.27,0.001,3.27,3.27,0.001,3.27,FALSE,13/12/2022 00:00,5.36,-5.52,-2.97,-7.94,17.14,18.6,15.7,7.18,38.46,0,0,0,53.59,1,1,,,1,1
EOH1041,TRUE,,09/06/2021 08:08,26/09/2023 11:16,839.13,09/06/2021 08:10,26/09/2023 11:16,839.13,16/07/2022,16/07/2023,2,0.003,2.931,2.845,2.682,2682.75,7080.89,113.09,0,153.74,,-0.459,-13.54,1.16,36.54,38.39,32.57,37.5,33.57,56.69,FALSE,0,cleaned,0.997,0.997,0.997,,0.997,,457,3.008,0.078,2.963,2.934,0.089,2.886,2.799,0.112,2.751,TRUE,13/12/2022 00:00,2.274,-5.52,-2.97,-7.94,17.49,18.51,16.14,34.89,75.26,4.07,0,1.09,,1,1,1,,1,
EOH1042,TRUE,,18/03/2021 13:32,29/09/2023 00:00,924.44,18/03/2021 13:34,28/09/2023 23:58,924.43,23/07/2022,23/07/2023,2,0.001,3.24,3.24,3.159,4510.79,14250.5,0,0,112.9,,-0.15,-4.42,1.05,39.17,43.55,36.42,41.6,38.71,75.65,TRUE,0.00108,cleaned,0.999,0.999,,,0.999,,522,3.317,0.065,3.304,3.317,0.065,3.304,3.232,0.061,3.221,TRUE,13/12/2022 00:00,2.331,-6.42,-2.6,-8.37,16.83,17.94,16,46.44,108.25,0,0,0.56,,1,1,,,1,
EOH1045,FALSE,Less than 1yr data available,21/09/2021 09:32,15/06/2022 19:08,267.4,30/09/2021 00:00,15/06/2022 19:06,258.8,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,28/11/2021 00:00,,0.35,3.2,-2.78,21.32,21.95,20.46,20.22,61.51,,0,0.61,,1,1,1,,1,
EOH1046,TRUE,,07/01/2021 12:40,14/09/2023 13:30,980.03,07/01/2021 12:42,14/09/2023 13:28,980.03,18/05/2021,18/05/2022,3.3,0.803,5.416,5.416,4.317,1516.97,6548.86,0,0,307.86,3456.41,2.346,76.43,0.57,48.75,48.75,37.17,48.75,37.17,48.75,FALSE,0,cleaned,0.997,0.997,,,0.997,0.961,257,5.518,0.108,5.514,5.518,0.108,5.514,4.467,0.135,4.48,FALSE,11/02/2021 00:00,6.474,-3.92,2.1,-8.2,18.31,19.93,15.93,10.45,67.67,0,0,0,44.84,1,1,,,1,0.925
EOH1048,TRUE,,05/05/2021 14:08,28/09/2023 23:58,876.41,05/05/2021 14:10,28/09/2023 23:56,876.41,30/05/2022,30/05/2023,2,0.029,3.039,3.039,2.991,4554.24,13620.11,0,0,73.19,,-0.351,-10.34,1.12,40.61,44.76,38.01,44.67,41.74,76.93,TRUE,0.00115,cleaned,0.97,0.97,,,0.97,,472,3.032,0.036,3.037,3.032,0.036,3.037,2.981,0.036,2.989,TRUE,13/12/2022 00:00,2.197,-8.28,-4.1,-10.91,19.54,21,18.36,55.06,120.97,0,0,0.77,,1,1,,,1,
EOH1053,FALSE,Less than 1yr data available,05/06/2021 09:18,24/05/2022 23:58,353.61,06/06/2021 00:00,24/05/2022 23:56,353,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/11/2021 00:00,3.01,0.35,3.2,-2.78,19.35,20.48,18.38,56.64,170.5,0,0,0.77,,1,1,1,,1,
EOH1062,TRUE,,05/08/2021 11:48,28/09/2023 23:58,784.51,05/08/2021 11:50,28/09/2023 23:56,784.5,30/10/2021,30/10/2022,0,0,3.275,3.158,3.123,2595.39,7974.07,132.26,0,28.09,,-0.865,-20.9,1.26,35.82,38.86,32.33,38.08,34.46,60.24,FALSE,0,cleaned,1,1,1,,1,,416,3.22,0.049,3.194,3.106,0.048,3.081,3.072,0.047,3.047,TRUE,13/12/2022 00:00,2.415,-6.42,-2.6,-8.37,15.88,18.26,11.93,31.67,76.5,0,0,0.3,,1,1,1,,1,
